swing_w,tol%,1.b,d%,N,cooldown,lifetime_w,W1-BEAR,W2-EARLYBULL,W3-MIDCHOP,W4-LATEBULL,W5-FULL,geo_4w,worst_4w
2,1.0,1.5,20,5,7,26,0.0,3.987150632897372,0.923379529866523,1.6737385386166885,9.388879284741247,0.0,0.0
2,1.0,1.5,20,5,14,26,0.0,3.979855890696678,0.923379529866523,1.6604672518500514,9.731098338259455,0.0,0.0
2,1.0,1.5,20,7,7,26,0.0,4.195018933882243,0.9685585049579801,1.4489982944761088,8.443555592091395,0.0,0.0
2,1.0,1.5,20,7,14,26,0.0,2.505855581705421,0.9685585049579801,1.2557989193500108,4.426151384065007,0.0,0.0
2,1.0,1.0,50,5,7,26,0.0,2.4892214611291554,0.89552065738382,1.7983802167886982,5.906670357858298,0.0,0.0
2,1.0,1.0,50,5,14,26,0.0,2.464838164368386,0.89552065738382,1.8878742373385664,6.26744456819878,0.0,0.0
2,1.0,1.0,50,7,7,26,0.0,2.5327887294189,0.9252881273831967,1.7552745362086088,5.8291892889611026,0.0,0.0
4,2.0,1.5,50,5,7,13,0.0,1.523236055767395,0.8105261635119041,1.4487658431784438,3.511644291958942,0.0,0.0
4,3.0,1.0,20,7,14,26,0.0,3.755635139889883,0.9068202383749028,1.488962742502708,8.016849911878465,0.0,0.0
4,3.0,1.0,20,7,14,13,0.0,3.040312999209872,0.9068202383749028,1.2585815320703673,6.384210005087177,0.0,0.0
4,3.0,1.0,33,7,14,13,0.0,2.586627151968382,0.9068202383749028,1.2641707499683226,4.874543922822022,0.0,0.0
4,2.0,1.5,50,5,7,26,0.0,1.8080647760353525,0.8105261635119041,1.4766308987770858,4.848168504664367,0.0,0.0
4,3.0,1.0,20,7,7,26,0.0,3.93539515162191,0.8433387478351082,1.9029349878760464,9.53054699002505,0.0,0.0
4,3.0,1.0,20,5,14,26,0.0,5.112996628639571,0.8695483337248641,1.7058940296088434,10.466279803754842,0.0,0.0
2,2.0,1.5,20,5,7,13,0.0,3.439453691844947,0.8331815653301263,1.689119015076385,8.824128379628997,0.0,0.0
2,2.0,1.5,33,5,14,26,0.0,2.757993685299987,0.9074849458444872,2.0306123279844277,9.378521148683872,0.0,0.0
2,2.0,1.5,33,5,7,26,0.0,2.661964657878222,0.8331815653301263,1.7134414920183132,7.522320253212886,0.0,0.0
2,3.0,1.0,20,7,14,26,0.0,5.2018901355206095,0.9015283033691879,1.9720040123644322,14.980473340031487,0.0,0.0
2,3.0,1.0,20,7,7,26,0.0,5.739816599445224,0.838223733863283,1.904507781974258,13.197609196730543,0.0,0.0
2,3.0,1.0,20,7,14,13,0.0,3.6268932456163063,0.9276257777040228,1.845427318917516,10.212301489723624,0.0,0.0
2,3.0,1.0,20,7,7,13,0.0,3.762466783964443,0.8641442871642281,1.732297515865082,9.611251024743105,0.0,0.0
2,3.0,1.0,20,5,14,26,0.0,6.403251515295493,0.8622905921719294,2.101772459319453,17.40376172301936,0.0,0.0
2,3.0,1.0,33,7,14,26,0.0,3.3761820783032803,0.9015283033691879,1.8137688405848218,8.225127467315874,0.0,0.0
2,3.0,1.0,20,5,14,13,0.0,4.836512953823763,0.8986760887856313,1.9745296168425432,14.330907251572091,0.0,0.0
2,3.0,1.0,20,5,7,26,0.0,6.713685713390165,0.8101020020299187,2.0015076919053545,14.538130719288093,0.0,0.0
2,3.0,1.0,20,5,7,13,0.0,5.062559603549536,0.8101020020299187,1.7464923583418281,13.20771910902674,0.0,0.0
2,3.0,1.0,33,5,14,26,0.0,4.394398541092353,0.8622905921719294,2.028750389904758,10.889037939937937,0.0,0.0
2,3.0,1.0,33,7,7,26,0.0,3.605803773475109,0.838223733863283,1.815865081941125,7.691442782800534,0.0,0.0
2,3.0,1.0,33,5,14,13,0.0,3.2916891978779024,0.8986760887856313,1.97611358365032,9.32038377882915,0.0,0.0
2,3.0,1.0,33,5,7,26,0.0,4.062313699051625,0.8101020020299187,1.8833340747655802,8.278418974522971,0.0,0.0
2,1.0,1.0,20,5,7,26,0.0,4.492549550330652,0.89552065738382,2.074790184102466,11.1929596867248,0.0,0.0
2,3.0,1.0,50,7,14,26,0.0,2.203892731589373,0.9015283033691879,1.7117603177156293,4.68052859799801,0.0,0.0
